codigo_zapimoveis,data_criacao,codigo_anunciante,imobiliaria,data_coleta,valor,condominio,iptu,endereco,floorSize,numberOfRooms,numberOfBathroomsTotal,numberOfParkingSpaces,floorLevel,numberOfSuites,PETS_ALLOWED,POOL,ELEVATOR,INTERCOM,PORCELAIN,BARBECUE_GRILL,SERVICE_AREA,LAVABO,KITCHEN,GYM,GARDEN,FURNISHED,GOURMET_KITCHEN,LUNCH_ROOM,TEEN_SPACE,FOOTBALL_FIELD,NATURAL_VENTILATION,AMERICAN_KITCHEN,GATED_COMMUNITY,GUEST_PARKING,RECREATION_AREA,SQUARE,PATROL,PET_SPACE,ADULT_POOL,ELECTRONIC_GATE,PARKING,DISABLED_ACCESS,GRASS,SECURITY_CABIN,CHILDRENS_POOL,INTEGRATED_ENVIRONMENTS,AIR_CONDITIONING,SECURITY_CAMERA,TOYS_PLACE,PLAYGROUND,DINNER_ROOM,GAMES_ROOM,CONCIERGE_24H,PARTY_HALL,SAFETY_CIRCUIT,GOURMET_SPACE,SPORTS_COURT,CINEMA,BACKYARD,COPA,BALCONY,ENTRANCE_HALL,COWORKING,POOL_BAR,GOURMET_BALCONY,PANORAMIC_VIEW,DECK,INTERNET_ACCESS,WATER_TANK,GREEN_SPACE,LAUNDRY,ALARM_SYSTEM,BATHROOM_CABINETS,LARGE_KITCHEN,CLOSET,EMPLOYEE_DEPENDENCY,LARGE_ROOM,DEPOSIT,BUILTIN_WARDROBE,BEDROOM_WARDROBE,FULL_FLOOR,HOME_OFFICE,KITCHEN_CABINETS,SQUASH,TENNIS_COURT,HIGH_CEILING_HEIGHT,PANTRY,BICYCLES_PLACE,RECEPTION,ZEN_SPACE,WHIRLPOOL,MEETING_ROOM,MOUNTAIN_VIEW,SANCA,PRIVATE_POOL,SAUNA,BLINDEX_BOX,COVENTION_HALL,SERVICE_ENTRANCE,MASSAGE_ROOM,SPA,HIKING_TRAIL,SOLAR_ENERGY,SERVICE_BATHROOM,FIREPLACE,SLAB,STAIR,ECO_GARBAGE_COLLECTOR,PAVED_STREET,ELECTRIC_GENERATOR,PLANNED_FURNITURE,MASSAGE,BEAUTY_ROOM,MEZZANINE,ADMINISTRATION,STORES,BARBECUE_BALCONY,CARETAKER,ELETRIC_CHARGER,ARMORED_SECURITY_CABIN,LARGE_WINDOW,SMART_CONDOMINIUM,HEATING,ALUMINUM_WINDOW,LAKE_VIEW,FRUIT_TREES,POMAR,HEATED_POOL,TREE_CLIMBING,GOLF_FIELD,SOUNDPROOFING,COLD_FLOOR,SERVICE_ROOM,LAKE,SEA_VIEW,PIZZA_OVEN,WATCHMAN,BAR,DIGITAL_LOCKER,FENCE,SEMI_OLYMPIC_POOL,CABLE_TV,SAND_PIT,WALL_BALCONY,INDOOR_SOCCER,BEAUTY_CENTER,BATHTUB,SMART_APARTMENT,DRESS_ROOM2,REDARIO,WELL,SIDE_ENTRANCE,SMALL_ROOM,COVERAGE,CARETAKER_HOUSE,COOKER,BARN,SOLARIUM,LAMINATED_FLOOR,VEGETABLE_GARDEN,RESTAURANT,COFFEE_SHOP,CORNER_PROPERTY,REFLECTING_POOL,GEMINADA,GAS_SHOWER,FITNESS_ROOM,WALLS_GRIDS,REVERSIBLE_ROOM,DIVIDERS,RAISED_FLOOR,BACKGROUND_HOUSE,CLIMBING_WALL,DOG_KENNEL,HEADQUARTERS,HALF_FLOOR,RIVER,LIBRARY,LAND,VINYL_FLOOR,HOT_TUB,THERMAL_INSULATION,COVERED_POOL,PLATIBANDA,CHILDREN_CARE,AQUARIUM
2597766081,06/12/2022,uni,Selena Maria Mello Galdino,10/07/2025,R$ 616.000,isento,isento,"Jardim Tavares, Campina Grande - PB",111 m²,3 quartos,3 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721596360,13/06/2024,luciano 3 qts,Faustino Imóveis,10/07/2025,R$ 370.000,R$ 370,não informado,"Alto Branco, Campina Grande - PB",80 m²,3 quartos,2 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689837438,10/02/2024,631,Selena Maria Mello Galdino,10/07/2025,R$ 629.990,não informado,não informado,"Jardim Tavares, Campina Grande - PB",92 m²,3 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818212520,02/07/2025,43341,Colaço Negócios Imobiliários,10/07/2025,R$ 158.990,isento,não informado,"Rua José Alves do Nascimento, 1 - Três Irmãs , Campina Grande - PB",43 m²,2 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2618340847,13/03/2023,dsfs,Selena Maria Mello Galdino,10/07/2025,R$ 623.700,isento,isento,"Centro, Campina Grande - PB",89 m²,3 quartos,2 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813084146,10/06/2025,IMCX8787707493114PB,Imobiliária Pedro Corretor - Especialista Em Imóveis E Regularização De Imóveis | Creci/Pb ? 1310-J,10/07/2025,R$ 48.787,não informado,não informado,"Rua Antônio Soares de Góes, N. 503 - Cidades, Campina Grande - PB",148 m²,2 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765269429,19/12/2024,720291057-9,Re/Max Empreender,10/07/2025,R$ 390.000,não informado,R$ 518,"Rua Narciso Costa Figueiredo, n°134 - Vila Cabral , Campina Grande - PB",187 m²,4 quartos,5 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473134896,31/01/2020,AP0949,Negocialle Imovéis Ltda,10/07/2025,R$ 607.000,R$ 250,não informado,"Lauritzen , Campina Grande - PB",153 m²,4 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811364547,04/06/2025,AP2366,Negocialle Imovéis Ltda,10/07/2025,R$ 849.243,isento,não informado,"Bela Vista, Campina Grande - PB",135 m²,3 quartos,4 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813133491,10/06/2025,REPA-005,Val Chaves Corretora De Imóveis,10/07/2025,R$ 18.000,isento,isento,"Três Irmãs , Campina Grande - PB",50 m²,2 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716992919,23/05/2024,29453,Colaço Negócios Imobiliários,10/07/2025,R$ 800.000,R$ 750,não informado,"Rua Desembargador Trindade, 411 - Centro, Campina Grande - PB",141 m²,4 quartos,4 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722940038,19/06/2024,1726,Zelare Empreendimentos Imobiliarios Ltda,10/07/2025,R$ 120.000,isento,isento,"Rua Vicente Gomes de Almeida, 125 - Bodocongo, Campina Grande - PB",92 m²,2 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568637352,24/06/2022,AP0565,Bens Imobiliaria E Empreendimentos Ltda - Me,10/07/2025,R$ 589.000,R$ 390,R$ 800,"Rua Arnaldo de Albuquerque, 501 - Alto Branco, Campina Grande - PB",92 m²,3 quartos,3 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559730845,22/04/2022,734824957,Thyago Roberto Pinto Alves Roberto,10/07/2025,R$ 540.000,R$ 1.000,R$ 400,"Rua Capitão João Alves de Lira, 450 - Bela Vista, Campina Grande - PB",180 m²,3 quartos,4 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2649327271,12/08/2023,CA0085,Gesse Barbosa De Menezes Neto,10/07/2025,R$ 550.000,isento,R$ 700,"Rua Vereador Benedito Mota, 1154 - Alto Branco, Campina Grande - PB",278 m²,4 quartos,5 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816871463,26/06/2025,182211,Celebre Cg 83 Negocios Imobiliarios Ltda,10/07/2025,R$ 175.000,isento,R$ 300,"Rua Valmir Alves Batista, 615 - Portal Sudoeste, Campina Grande - PB",100 m²,2 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810129522,30/05/2025,28727,Pedro Soares Imoveis,10/07/2025,R$ 460.000,não informado,não informado,"Mirante, Campina Grande - PB",130 m²,3 quartos,4 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811360950,04/06/2025,CA1221,Negocialle Imovéis Ltda,10/07/2025,R$ 1.800.000,isento,não informado,"Itararé, Campina Grande - PB",244 m²,4 quartos,5 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719337506,03/06/2024,CA0506,Bens Imobiliaria E Empreendimentos Ltda - Me,10/07/2025,R$ 2.100.000,R$ 650,R$ 1.800,"Rua Fernandes Vieira, 200 - Mirante, Campina Grande - PB",256 m²,4 quartos,5 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642725554,05/07/2023,77193,Fa Negócios Imobiliários,10/07/2025,R$ 1.150.000,isento,R$ 1.200,"Rua Capitão João Alves de Lira - Prata, Campina Grande - PB",420 m²,6 quartos,5 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2652770059,30/08/2023,bell,Selena Maria Mello Galdino,10/07/2025,R$ 595.000,não informado,não informado,"Catole, Campina Grande - PB",125 m²,3 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813086316,10/06/2025,IMCX8444406836400PB,Imobiliária Pedro Corretor - Especialista Em Imóveis E Regularização De Imóveis | Creci/Pb ? 1310-J,10/07/2025,R$ 59.652,não informado,não informado,"Rua Severino Pereira Rodrigues, N. 373 . - Velame, Campina Grande - PB",239 m²,2 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807035817,17/05/2025,32025,Selena Maria Mello Galdino,10/07/2025,R$ 191.000,não informado,não informado,"Vila Cabral , Campina Grande - PB",50 m²,2 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801778349,29/04/2025,8548F2BC,Melo Machado Emp Imob,10/07/2025,R$ 659.990,R$ 208,não informado,"Rua Maria de Guia Freitas Alves - Serrotão , Campina Grande - PB",132 m²,3 quartos,3 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730241063,23/07/2024,MABIJ0AJRIOCAR,Socorro Ribeiro,10/07/2025,R$ 1.200.000,isento,isento,"Rua Aluísio Cunha Lima, 190 - Catole, Campina Grande - PB",165 m²,4 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819757955,08/07/2025,408084A,Newcore,10/07/2025,R$ 184.380,R$ 1,R$ 1,"Rua Cabo Romualdo Brito Figueiredo, 70 - Serrotão , Campina Grande - PB",54 m²,2 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657317,22/08/2024,CA0068,Lyra E Aragão Imobiliária,10/07/2025,R$ 180.000,isento,não informado,"Rua Ivson Ribeiro Agra - Serrotão , Campina Grande - PB",56 m²,2 quartos,2 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617888448,10/03/2023,CCMONTFAL01,Elsom Mendes,10/07/2025,R$ 779.990,isento,isento,"Avenida Marechal Floriano Peixoto, 5000 - Serrotão , Campina Grande - PB",165 m²,4 quartos,3 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793201168,01/04/2025,Antares,Rubens Duarte Bayma,10/07/2025,R$ 880.000,R$ 2.600,R$ 2.000,"Rua Estelita Cruz, 459 - Lauritzen , Campina Grande - PB",260 m²,4 quartos,6 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2646295853,25/07/2023,1ME8V07,Diego Costa Halule,10/07/2025,R$ 624.000,não informado,não informado,"Catole, Campina Grande - PB",89 m²,3 quartos,3 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761452815,04/12/2024,APV HE 180,Ítalo G. J. Gomes,10/07/2025,R$ 747.144,R$ 669,não informado,"Rua José Bernardino, 100 - Vila Cabral , Campina Grande - PB",105 m²,3 quartos,4 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758127917,21/11/2024,AP2706,Negocialle Imovéis Ltda,10/07/2025,R$ 324.999,R$ 600,não informado,"Alto Branco, Campina Grande - PB",88 m²,3 quartos,3 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813280324,11/06/2025,AP0030,Fabrício Pereira,10/07/2025,R$ 379.000,R$ 437,R$ 600,"Rua Tomás Soares de Souza, 3434 - Catole, Campina Grande - PB",87 m²,3 quartos,3 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813087032,10/06/2025,IMCX8787706167205PB,Imobiliária Pedro Corretor - Especialista Em Imóveis E Regularização De Imóveis | Creci/Pb ? 1310-J,10/07/2025,R$ 58.571,não informado,não informado,"Rua Walmir Paulo, N. 388 LT 24 QD F - Cidades, Campina Grande - PB",148 m²,2 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812638818,09/06/2025,Residencial Ravena,Socorro Ribeiro,10/07/2025,R$ 260.000,R$ 296,R$ 400,"Rua João Albuquerque Santiago, 583 - Catole, Campina Grande - PB",75 m²,3 quartos,2 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800321926,24/04/2025,Heron105,Paulo Henrique Maia Nascimento,10/07/2025,R$ 763.000,R$ 600,não informado,"Rua José Bernardino, 97 - Vila Cabral , Campina Grande - PB",105 m²,3 quartos,3 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2671309994,24/11/2023,96048,Fa Negócios Imobiliários,10/07/2025,R$ 315.000,R$ 380,isento,"Rua Severino Pimentel - Liberdade, Campina Grande - PB",69 m²,3 quartos,2 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738358725,29/08/2024,casa village,Faustino Imóveis,10/07/2025,R$ 295.000,R$ 126,não informado,"Malvinas, Campina Grande - PB",66 m²,3 quartos,2 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772663264,20/01/2025,89acee,Almeida Camelo Construções,10/07/2025,R$ 327.000,R$ 270,R$ 328,"Rua Capitão João Alves de Lira, 1326 - Prata, Campina Grande - PB",57 m²,2 quartos,2 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808146950,22/05/2025,530atsn,Selena Maria Mello Galdino,10/07/2025,R$ 530.000,não informado,não informado,"Alto Branco, Campina Grande - PB",87 m²,3 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811321538,04/06/2025,CA0530,Bens Imobiliaria E Empreendimentos Ltda - Me,10/07/2025,R$ 2.500.000,R$ 900,não informado,"Rua Fernandes Vieira, 260 - Mirante, Campina Grande - PB",400 m²,5 quartos,5 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795451023,08/04/2025,720291080-3,Re/Max Empreender,10/07/2025,R$ 550.000,não informado,R$ 2.167,"Rua Marechal Deodoro, N° 791 - Prata, Campina Grande - PB",405 m²,5 quartos,4 banheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817955618,01/07/2025,85078,Colaço Negócios Imobiliários,10/07/2025,R$ 179.000,isento,não informado,"Rua Luzinalda Edite de Araújo Leite, 498 - Serrotão , Campina Grande - PB",51 m²,2 quartos,1 banheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
